81.72889980831476,98.07467976997772,122.59334971247216,163.45779961662953,40.86444990415738,40.86444990415738,40.86444990415738
87.91808874102631,105.50170648923158,131.87713311153948,175.83617748205262,43.959044370513155,43.959044370513155,43.959044370513155
61.77910468371701,74.13492562046042,92.66865702557551,123.55820936743402,30.889552341858504,30.889552341858504,30.889552341858504
79.13044565277396,94.95653478332875,118.69566847916094,158.26089130554791,39.56522282638698,39.56522282638698,39.56522282638698
78.13149685987308,93.7577962318477,117.19724528980963,156.26299371974616,39.06574842993654,39.06574842993654,39.06574842993654
61.28306010025191,73.53967212030228,91.92459015037787,122.56612020050382,30.641530050125954,30.641530050125954,30.641530050125954
65.02911452020408,78.0349374242449,97.54367178030611,130.05822904040815,32.51455726010204,32.51455726010204,32.51455726010204
66.32345827551264,79.58814993061516,99.48518741326896,132.64691655102527,33.16172913775632,33.16172913775632,33.16172913775632
99.67813264876963,119.61375917852357,149.51719897315445,199.35626529753927,49.83906632438482,49.83906632438482,49.83906632438482
50.70650597380397,60.84780716856477,76.05975896070596,101.41301194760794,25.353252986901985,25.353252986901985,25.353252986901985
80.61349930186827,96.73619916224193,120.92024895280241,161.22699860373655,40.30674965093414,40.30674965093414,40.30674965093414
79.57029539644856,95.48435447573826,119.35544309467284,159.14059079289711,39.78514769822428,39.78514769822428,39.78514769822428
73.09831135250353,87.71797362300424,109.6474670287553,146.19662270500706,36.549155676251765,36.549155676251765,36.549155676251765
73.4603096949687,88.15237163396245,110.19046454245306,146.9206193899374,36.73015484748435,36.73015484748435,36.73015484748435
87.49214661691995,104.99057594030394,131.23821992537992,174.9842932338399,43.74607330845998,43.74607330845998,43.74607330845998
68.70426385542477,82.44511662650973,103.05639578313716,137.40852771084954,34.352131927712385,34.352131927712385,34.352131927712385
93.54778459541426,112.25734151449711,140.3216768931214,187.0955691908285,46.77389229770713,46.77389229770713,46.77389229770713
57.936677495431155,69.52401299451739,86.90501624314673,115.87335499086231,28.968338747715578,28.968338747715578,28.968338747715578
53.77294374018452,64.52753248822142,80.65941561027678,107.54588748036905,26.88647187009226,26.88647187009226,26.88647187009226
67.73118357759141,81.2774202931097,101.59677536638712,135.46236715518282,33.865591788795705,33.865591788795705,33.865591788795705
